accept	c0c045	c.mode	"bus"	"Bus"	true
accept	c0c05d	d.i	"No, Devon is not correct"	"No"	true
accept	c0c08e	a.i	"$\\frac{h}{12}$"	"$\\frac{BC}{AB}$"	false
accept	c0c08e	d.i	"6 of each type"	"6 vertical poles and 6 diagonal poles"	false
accept	c0c0d6	a.i	"$\\tan 30^\\circ = \\frac{QR}{PQ}$"	"$\\tan 30^\\circ = \\frac{QR}{6}$"	false
accept	c0c0d6	d.i	"$\\frac{3}{2\\sqrt{3}}$"	"$\\frac{\\sqrt{3}}{2}$"	true
accept	c0c0ed	b.type	"reflection in a line"	"reflection"	true
accept	c0c102	c.ii	"$J' \\cap P'$"	"$(J \\cup P)'$"	false
accept	c29c20	b.ii	"a lower standard deviation"	"the smaller standard deviation"	false
accept	c29c20	b.ii	"the lowest standard deviation"	"the smaller standard deviation"	false
accept	c75c59	d.average	"the median"	"median"	true
accept	c75c61	d.average	"the mode"	"mode"	true
accept	c75c69	d.average	"the median"	"median"	true
accept	d0dc6a	d.iii	"does not guarantee"	"does not"	true
accept	d0dc72	d.decision	"Accepted"	"Yes"	false
accept	d0dc87	d.ii	"non-parallel"	"not parallel"	false
accept	d0dc8f	d.ii	"not enough"	"insufficient"	false
accept	d0dc8f	d.ii	"not sufficient"	"insufficient"	false
accept	d0dcb1	a.i	"$7n - 4n - 18$"	"$7n-18-4n$"	true
accept	d0dccb	c.comparison	"greater"	"more"	false
accept	d0dccb	c.decision	"should make the arrangement"	"should"	true
accept	d0dccb	c.decision	"should make"	"should"	true
accept	d0dccb	c.decision	"will"	"should"	false
accept	d0dcd3	c.i	"$(2.5,2)$"	"$\\left(\\frac{5}{2},2\\right)$"	true
accept	d0dce8	a.i	"line $AC$"	"$AC$"	true
accept	d0dce8	a.ii	"order $1$"	"$1$"	true
accept	d0dd12	a.i	"$-(t-3)^2+12$"	"$12-(t-3)^2$"	true
accept	d0dd12	b.iii	"downward"	"downwards"	false
accept	d0dd12	c.i	"from $t=1$ to $t=5$ hours inclusive"	"$1\\le t\\le5$"	false
accept	d0dd12	d.ii	"rising"	"increasing"	false
accept	d0dd1a	c.median_class	"$20 \\leq t < 30$"	"20-29 min"	false
accept	d0dd1a	c.median_class	"20-29 minutes"	"20-29 min"	true
accept	d0dd1a	c.modal_class	"$20 \\leq t < 30$"	"20-29 min"	false
accept	d0dd1a	c.modal_class	"20-29 minutes"	"20-29 min"	true
accept	d0dd1a	d.claim	"false"	"false"	true
accept	d0dd1a	d.claim	"incorrect"	"false"	false
accept	d0dd1a	d.claim	"not valid"	"false"	false
accept	d0dd1a	d.claim	"untrue"	"false"	false
accept	d0dd9b	d.i	"\\begin{pmatrix}\\frac{2\\sqrt{29}}{29}\\\\\\frac{5\\sqrt{29}}{29}\\end{pmatrix}"	"\\begin{pmatrix}\\frac{2}{\\sqrt{29}}\\\\\\frac{5}{\\sqrt{29}}\\end{pmatrix}"	true
accept	d0ddb0	d.verdict	"Yes, they are parallel"	"Yes"	true
accept	d0ddb8	c.ii	"PN"	"$PN$"	true
accept	d16f32	d.verdict	"did exceed"	"exceeded"	false
accept	d16f32	d.verdict	"yes"	"exceeded"	false
accept	d16f3a	c.comparison	"the same as"	"equal to"	false
accept	d16f3a	c.delivery	"must be"	"will"	false
accept	d16f3a	c.delivery	"must"	"will"	false
accept	d16f3a	c.delivery	"should be"	"will"	false
accept	d16f3a	c.delivery	"should"	"will"	false
accept	d16f3a	c.delivery	"will be"	"will"	true
accept	d16f47	a.i	"$l = g\\left(\\frac{T}{2\\pi}\\right)^2$"	"$l = \\frac{gT^2}{4\\pi^2}$"	true
accept	d16f4f	c.i	"statistic"	"sample statistic"	true
accept	d16f4f	c.ii	"parameter"	"population parameter"	true
accept	d16f6c	c.i	"$x = 3$"	"$x=3$"	true
accept	d16f74	b.interval	"10 to less than 15 minutes"	"$10 \\le t < 15$ minutes"	false
accept	d16f74	b.interval	"10–14 minutes"	"$10 \\le t < 15$ minutes"	false
accept	d16f7c	a.i	"r=\\left(\\frac{3V}{4\\pi}\\right)^{\\frac{1}{3}}"	"r=\\sqrt[3]{\\frac{3V}{4\\pi}}"	true
accept	d16f7c	d.decision	"no"	"not"	false
accept	d16f7c	d.decision	"will not"	"not"	true
accept	d16f89	c.ii	"Correct"	"Yes"	false
accept	d16f89	c.ii	"Yes, he is correct"	"Yes"	true
accept	d16f91	d.i	"$x=0,1,2,3$"	"\\{0,1,2,3\\}"	true
accept	d16fbd	c.i	"sample statistic"	"statistic"	true
accept	d16fbd	c.ii	"population parameter"	"parameter"	true
accept	d16fca	a.i	"r=\\left(\\dfrac{3V}{4\\pi}\\right)^{\\frac13}"	"r=\\sqrt[3]{\\dfrac{3V}{4\\pi}}"	true
accept	d16fca	d.i	"Fits"	"Yes"	false
accept	d16fca	d.i	"It will fit"	"Yes"	false
accept	d16fdf	a.i	"$15x+120=27x$"	"27x=120+15x"	true
accept	d16ffc	c.ii	"middle point"	"midpoint"	false
accept	d17011	b.i	"(x-3)^2"	"x^2-6x+9"	true
accept	d17011	c.i	"$1 \\leq x \\leq 5$"	"1\\leq x\\leq5"	true
accept	d17011	c.i	"$x\\in[1,5]$"	"1\\leq x\\leq5"	false
accept	d17011	d.axis	"$x = 3$"	"x=3"	true
accept	d17038	a.i	"(0, 12)"	"(0,12)"	true
accept	d17038	b.i	"B = 12 - 2x"	"B=-2x+12"	true
accept	d17038	c.i	"(6, 0)"	"(6,0)"	true
accept	d17038	d.comparison	"more steep"	"steeper"	false
accept	d1704a	c.i	"true"	"correct"	false
accept	d17052	b.i	"r=\\left(\\frac{3V}{4\\pi}\\right)^{\\frac13}"	"r=\\sqrt[3]{\\frac{3V}{4\\pi}}"	true
accept	d1706f	c.verdict	"not"	"not"	true
accept	d1707c	b.i	"$2$ and $6$"	"2, 6"	true
accept	d1707c	d.axis	"$x=4$"	"x = 4"	true
accept	d1707c	e.population_attribute	"a parameter"	"population parameter"	true
accept	d1707c	e.sample_attribute	"a statistic"	"sample statistic"	true
accept	d2fe2d	a.i	"$\\frac{9}{16}$"	"$\\frac{9}{16}$"	true
accept	d2fe4b	a.i	"$70°$"	"$70°$"	true
accept	d2fe4b	a.i	"70°"	"$70°$"	true
accept	d2fe55	a.i	"$21$"	"$21$"	true
accept	d2fe55	a.i	"21"	"$21$"	true
accept	d2fe5f	a.i	"\\$90"	"\\$90"	true
accept	d2fe69	a.i	"$7.2$ km/h"	"$7.2$ km/h"	true
accept	d2fe69	a.i	"7.2 km/h"	"$7.2$ km/h"	true
accept	d2fea2	a.i	"$A$, $O$ and $B$ are collinear, with $O$ between $A$ and $B$."	"$A$, $O$ and $B$ are collinear, with $O$ between $A$ and $B$."	true
accept	d2fec0	a.i	"$40$ ticket holders"	"$40$ ticket holders"	true
accept	d2fec0	a.i	"40"	"$40$ ticket holders"	true
accept	d2feca	a.i	"$\\sqrt{17}$"	"$\\sqrt{17}$"	true
accept	d2fed4	a.i	"16"	"16"	true
accept	d2fede	a.i	"24"	"24"	true
accept	d2fee8	a.i	"The $x$-intercept is $(3,0)$ and the $y$-intercept is $(0,-15)$."	"The $x$-intercept is $(3,0)$ and the $y$-intercept is $(0,-15)$."	true
accept	d2fef2	a.i	"A closed circle at $-4$, with shading to the right."	"A closed circle at $-4$, with shading to the right."	true
accept	d2ff10	a.i	"\\$5 000"	"\\$5 000"	true
accept	d2ff21	a.i	"$48\\text{ m/h}$"	"$48\\text{ m/h}$"	true
accept	d2ff3f	a.i	"3"	"$3$"	true
accept	d2ff61	a.i	"$4 \\times 6$"	"$4 \\times 6$"	true
accept	d2ff6b	a.i	"$\\frac{1}{4}$"	"$\\frac{1}{4}$"	true
accept	d2ff75	a.i	"$\\frac{3}{2}$"	"$\\frac{3}{2}$"	true
accept	d2ff7f	a.i	"$-2y - 4 \\le 10$"	"$-2y - 4 \\le 10$"	true
accept	d2ff89	a.i	"$105°$"	"$105°$"	true
accept	d2ff89	a.i	"105°"	"$105°$"	true
accept	d2ff93	a.i	"$5$"	"$5$"	true
accept	d2ff93	a.i	"5"	"$5$"	true
accept	d2ff9d	a.i	"$\\{x\\in\\mathbb{R}:9\\leq x\\leq12\\}$"	"$\\{x\\in\\mathbb{R}:9\\leq x\\leq12\\}$"	true
accept	d2ffb1	a.i	"\\$85.80"	"\\$85.80"	true
accept	d2ffbb	a.i	"$15$ minutes"	"$15$ minutes"	true
accept	d2ffed	a.i	"$\\{n \\in \\mathbb{N}: 3 \\le n \\le 6\\}$"	"$\\{n \\in \\mathbb{N}: 3 \\le n \\le 6\\}$"	true
accept	d2fff7	a.i	"$045°$"	"$045°$"	true
accept	d2fff7	a.i	"045°"	"$045°$"	true
accept	d586da	a.average	"the median"	"median"	true
accept	d9c1f8	a.i	"l = g\\left(\\frac{T}{2\\pi}\\right)^2"	"l = \\frac{gT^2}{4\\pi^2}"	true
accept	d9c1f8	c.i	"does not fit"	"will not fit"	false
accept	d9c1f8	c.i	"will not fit inside"	"will not fit"	true
accept	d9c205	d.i	"sample mean"	"sample statistic"	false
accept	d9c205	d.ii	"population mean"	"population parameter"	false
accept	d9c20d	c.i	"inverse functions"	"inverse"	true
accept	d9c20d	c.ii	"(x-1)/2"	"\\frac{x-1}{2}"	true
accept	d9c20d	c.ii	"\\frac{1}{2}x-\\frac{1}{2}"	"\\frac{x-1}{2}"	true
accept	d9c237	c.verdict	"No"	"incorrect"	false
accept	d9c237	c.verdict	"not correct"	"incorrect"	false
accept	d9c254	c.i	"-\\mathbf{a}+2\\mathbf{b}"	"2\\mathbf{b}-\\mathbf{a}"	true
accept	d9c254	c.ii	"-\\mathbf{a}+2\\mathbf{b}"	"2\\mathbf{b}-\\mathbf{a}"	true
accept	d9c264	d.i	"No"	"cannot"	false
accept	d9c264	d.i	"cannot afford to"	"cannot"	true
accept	d9c276	d.verdict	"Yes, it can be installed"	"Yes"	true
accept	d9c290	a.i	"r=\\left(\\frac{3V}{4\\pi}\\right)^{\\frac13}"	"r=\\sqrt[3]{\\frac{3V}{4\\pi}}"	true
accept	d9c290	c.i	"Model B"	"B"	true
accept	d9c2aa	d.i	"$\\{J\\spadesuit,\\ Q\\spadesuit,\\ K\\spadesuit,\\ J\\clubsuit,\\ Q\\clubsuit,\\ K\\clubsuit\\}$"	"$\\{J\\clubsuit,\\ Q\\clubsuit,\\ K\\clubsuit,\\ J\\spadesuit,\\ Q\\spadesuit,\\ K\\spadesuit\\}$"	true
accept	d9c2aa	d.ii	"$0.5$"	"$\\frac{1}{2}$"	true
accept	d9c2c9	c.decision	"accepted"	"Yes"	false
accept	d9c2ed	b.i	"1.25 h"	"1 h 15 min"	false
accept	d9c2ed	b.i	"75 min"	"1 h 15 min"	false
accept	d9c2ed	c.verdict	"does arrive before 10:30 a.m."	"does"	false
accept	d9c2ed	c.verdict	"will"	"does"	false
accept	d9c305	a.i	"0.34375"	"11/32"	true
accept	d9c305	a.i	"55/160"	"11/32"	true
accept	d9c305	b.i	"0.375"	"3/8"	true
accept	d9c305	b.ii	"0.140625"	"9/64"	true
accept	d9c305	c.ii	"higher"	"greater"	false
accept	d9c305	c.ii	"more"	"greater"	false
accept	d9c30d	c.decision	"yes"	"can"	false
accept	d9c30d	c.reason	"less than or equal to"	"less than"	true
accept	d9c315	b.i	"3n + 2"	"D = 3n + 2"	true
accept	d9c32a	a.i	"r=\\left(\\frac{3V}{4\\pi}\\right)^{\\frac{1}{3}}"	"r=\\sqrt[3]{\\frac{3V}{4\\pi}}"	true
accept	d9c32a	c.verdict	"No, it is not accepted"	"No"	true
accept	d9c32a	c.verdict	"not acceptable"	"No"	false
accept	d9c32a	d.i	"\\frac{508}{3}\\pi cm^3"	"\\frac{508\\pi}{3} cm^3"	true
accept	d9c337	c.ii	"Multiples of 4 which are not multiples of 3"	"Crate numbers divisible by 4 but not divisible by 3"	false
accept	d9c337	c.ii	"Numbers from 1 to 36 which are divisible by 4 but not by 3"	"Crate numbers divisible by 4 but not divisible by 3"	false
accept	d9c35e	c.i	"0.5x-1.5"	"\\frac{x-3}{2}"	true
accept	d9c35e	c.i	"\\frac{1}{2}(x-3)"	"\\frac{x-3}{2}"	true
accept	d9c35e	d.i	"x=y"	"y=x"	true
accept	d9c380	b.i	"24 + 6m = 90"	"6m + 24 = 90"	true
accept	d9c380	b.i	"6m = 66"	"6m + 24 = 90"	true
accept	d9c388	b.i	"$\\sqrt{52}$"	"$2\\sqrt{13}$"	true
accept	d9c3ac	b.i	"2 by 4"	"2 \\times 4"	false
accept	d9c3ac	c.i	"non-square"	"rectangular"	false
accept	d9c3c1	d.verdict	"Yes, they do"	"Yes"	true
accept	d9c3db	a.i	"\\{(1,H),(2,H),(3,H),(4,H),(1,T),(2,T),(3,T),(4,T)\\}"	"\\{(1,H),(1,T),(2,H),(2,T),(3,H),(3,T),(4,H),(4,T)\\}"	true
accept	d9c3db	b.i	"\\{(2,H),(1,H)\\}"	"\\{(1,H),(2,H)\\}"	true
accept	d9c3db	d.decision	"yes"	"Yes"	true
accept	d9c40e	d.i	"a loss"	"loss"	true
accept	d9c41e	b.i	"l=g\\left(\\frac{T}{2\\pi}\\right)^2"	"l=\\frac{gT^2}{4\\pi^2}"	true
accept	e5141b	a.day	"Monday"	"Monday"	true
accept	fe84af	c.i	"4x^2+4x+1"	"(2x+1)^2"	true
accept	fe84b7	b.i	"3n + 2"	"T = 3n + 2"	true
accept	fe84b7	b.i	"T=3n+2"	"T = 3n + 2"	true
accept	fe84c4	d.verdict	"not a tangent"	"No"	false
accept	fe84cc	c.i	"No, it is not long enough"	"No"	true
accept	fe84d4	a.i	"$20\\%$"	"$0.2$"	true
accept	fe84d4	a.i	"$\\frac{1}{5}$"	"$0.2$"	true
accept	fe84d4	b.i	"$8\\%$"	"$0.08$"	true
accept	fe84d4	b.i	"$\\frac{2}{25}$"	"$0.08$"	true
accept	fe84d4	c.i	"$6\\%$"	"$0.06$"	true
accept	fe84d4	c.i	"$\\frac{3}{50}$"	"$0.06$"	true
accept	fe84d4	d.ii	">"	"greater than"	false
accept	fe84d4	d.ii	"more than"	"greater than"	false
accept	fe84d4	d.iii	"should not"	"not"	true
attempt	037c66	a.i	"1.6, 9/5, 2, 11/5"	"$1.6, \\frac{9}{5}, 2.0, \\frac{11}{5}$"	true
attempt	037c66	a.i	"1.6,(9/5),2.0,(11/5) ​"	"$1.6, \\frac{9}{5}, 2.0, \\frac{11}{5}$"	true
attempt	037c66	a.i	"1.6,9/5,2.0,11/5"	"$1.6, \\frac{9}{5}, 2.0, \\frac{11}{5}$"	true
attempt	037c66	b.i	"0.2(n-1) + 1.6"	"$T_n=0.2n+1.4$"	true
attempt	037c66	b.i	"0.2m+1.4"	"$T_n=0.2n+1.4$"	false
attempt	037c66	b.i	"1.6+0.2(n−1)"	"$T_n=0.2n+1.4$"	true
attempt	037c66	d.i	"23"	"$23$"	true
attempt	037c6e	a.i	"729.67"	"81 kg"	false
attempt	037c6e	a.i	"81"	"81 kg"	true
attempt	037c6e	a.i	"81kg"	"81 kg"	true
attempt	037c6e	b.shares	"162.15, 243.22, 324.30"	"18 kg, 27 kg, 36 kg"	false
attempt	037c6e	b.shares	"18, 27, 36"	"18 kg, 27 kg, 36 kg"	true
attempt	037c6e	b.shares	"18kg,27kg,36kg"	"18 kg, 27 kg, 36 kg"	true
attempt	037c6e	d.i	"1"	"1 bag per day"	true
attempt	037c88	b.i	"16"	"16"	true
attempt	037c88	b.ii	"1600"	"\\$1 600"	true
attempt	037c88	c.i	"240"	"\\$240"	true
attempt	037c88	d.i	"1840"	"\\$1 840"	true
attempt	0ab933	a.i	"144000"	"144 000"	true
attempt	0ab933	b.i	"0.88"	"1 056 000"	false
attempt	0ab933	b.i	"1056000"	"1 056 000"	true
attempt	0ab933	b.i	"88%"	"1 056 000"	false
attempt	0ab933	b.ii	"1000000"	"88%"	false
attempt	0ab933	b.ii	"1056000"	"88%"	false
attempt	0ab933	b.ii	"88%"	"88%"	true
attempt	0ab933	c.ii	"2.4 * 10^4"	"$2.4 \\times 10^4$"	true
attempt	0ab933	c.ii	"2.4 x 10^4"	"$2.4 \\times 10^4$"	true
attempt	0ab933	c.ii	"2.4x10^4"	"$2.4 \\times 10^4$"	false
attempt	0ab933	c.ii	"2.4×10^4"	"$2.4 \\times 10^4$"	true
attempt	0ab933	c.ii	"No"	"$2.4 \\times 10^4$"	false
attempt	0ab945	a.i	"3²"	"5"	false
attempt	0ab945	b.axis	"0"	"$t=3$"	false
attempt	0ab945	b.maximum	"6³"	"9"	false
attempt	0ab945	c.i	"10"	"$5$ seconds"	false
attempt	0ab945	d.composite	"1"	"$gf(t)=-(t-3)^2+4$"	false
attempt	0ab945	d.number	"1"	"2"	false
attempt	220c3b	a.i	"0.05"	"$0.05\\text{ m}$"	true
attempt	2f9272	a.x	"2"	"2"	true
attempt	2f9272	a.y	"2"	"2"	true
attempt	2f9272	b.i	"[9, 2]"	"\\begin{pmatrix}9\\\\2\\end{pmatrix}"	true
attempt	2f9272	c.i	"[7, 8]"	"\\begin{pmatrix}7\\\\8\\end{pmatrix}"	true
attempt	2f9272	d.i	"[2/sqrt(29), 5/sqrt(29)]"	"\\begin{pmatrix}\\frac{2}{\\sqrt{29}}\\\\\\frac{5}{\\sqrt{29}}\\end{pmatrix}"	true
attempt	4af6d2	a.i	"3"	"3"	true
attempt	4af6d2	a.ii	"5"	"5"	true
attempt	4af6d2	a.iii	"7"	"7"	true
attempt	4af6d2	a.iv	"4"	"4"	true
attempt	4af6d2	a.v	"1"	"1"	true
attempt	4af6d2	b.mean	"3.95"	"3.95"	true
attempt	4af6d2	b.median	"4"	"4"	true
attempt	4af6d2	b.mode	"4"	"4"	true
attempt	4af6d2	c.comparison	"more"	"more"	true
attempt	4af6d2	c.days	"7"	"7"	true
attempt	4af6d2	c.decision	"will"	"should"	false
attempt	5cb2e6	a.i	"75 pi square meters"	"$75\\pi\\text{ m}^2$"	true
attempt	5cb2e6	c.i	"10 sqrt(2) meters"	"$10\\sqrt{2}\\text{ m}$"	true
attempt	5cb2e6	d.i	"(250√2π)/3 m³"	"$\\frac{250\\sqrt{2}\\pi}{3}\\text{ m}^3$"	true
attempt	5cb2fb	b.i	"4"	"$4\\text{ cm}$"	true
attempt	5cb2fb	c.i	"25 cm²"	"$25\\text{ cm}^2$"	true
attempt	5cb2fb	d.i	"78.5 cm²"	"$78.5\\text{ cm}^2$"	true
attempt	5cb2fb	d.ii	"180 degrees"	"$180^\\circ$"	true
attempt	5d3d6c	a.x	"2"	"2"	true
attempt	5d3d6c	a.y	"2"	"2"	true
attempt	5d3d6c	b.i	"[9, 2]"	"\\begin{pmatrix}9\\\\2\\end{pmatrix}"	true
attempt	5d3d6c	c.i	"[7, 8]"	"\\begin{pmatrix}7\\\\8\\end{pmatrix}"	true
attempt	5d3d6c	d.i	"[2/sqrt29, 5/sqrt29]"	"\\begin{pmatrix}\\frac{2}{\\sqrt{29}}\\\\\\frac{5}{\\sqrt{29}}\\end{pmatrix}"	false
attempt	620313	a.i	"432"	"432"	true
attempt	620313	b.i	"168"	"168"	true
attempt	620313	b.ii	"25"	"25"	true
attempt	620313	b.iii	"600"	"600"	true
attempt	620313	c.i	"75"	"75"	true
attempt	620313	d.i	"10"	"10"	true
attempt	620313	d.ii	"5"	"5"	true
attempt	821070	a.i	"16"	"16"	true
attempt	821070	a.i	"4"	"16"	false
attempt	821070	b.i	"300"	"\\$400"	false
attempt	821070	b.i	"4"	"\\$400"	false
attempt	821070	b.i	"400"	"\\$400"	true
attempt	821070	c.i	"15%"	"15%"	true
attempt	821070	c.i	"20"	"15%"	false
attempt	821070	c.i	"4"	"15%"	false
attempt	821070	c.i	"60"	"15%"	false
attempt	8210d8	a.i	"30,000 meters"	"$30\\,000\\text{ m}$"	true
attempt	8210d8	b.i	"45 minutes"	"$45\\text{ min}$"	true
attempt	8210d8	c.i	"34.3"	"$34.3\\text{ km/h}$"	true
attempt	8210d8	d.i	"303.75"	"\\$303.75"	true
attempt	9cc6c1	a.i	"[2, 0, 0, 2]"	"\\begin{pmatrix}2 & 0 \\\\ 0 & 2\\end{pmatrix}"	true
attempt	9cc6c1	b.i	"[0, 2, -2, 0]"	"\\begin{pmatrix}0 & -2 \\\\ 2 & 0\\end{pmatrix}"	false
attempt	9cc6c1	c.i	"[0, -0.5, 0.5, 0]"	"\\begin{pmatrix}0 & \\frac{1}{2} \\\\ -\\frac{1}{2} & 0\\end{pmatrix}"	false
attempt	9cc6c1	d.i	"I"	"I"	true
attempt	9cc6c1	d.ii	"(-3, -4)"	"$(3,4)$"	false
attempt	9e8767	a.i	"∛(3V/(4π))"	"$\\sqrt[3]{\\frac{3V}{4\\pi}}$"	true
attempt	9e8767	b.i	"6 cm"	"$6\\text{ cm}$"	true
attempt	9e8767	c.i	"[-18, 12]"	"$\\begin{pmatrix}-18\\\\12\\end{pmatrix}$"	true
attempt	9e877e	a.i	"144000"	"12"	false
attempt	9e877e	b.i	"88%"	"\\$180"	false
attempt	9e877e	c.i	"24000"	"12 bags"	false
attempt	9e87bd	a.i	"d"	"108°"	false
attempt	9e87bd	b.i	"d"	"108°"	false
attempt	9e87bd	d.i	"d"	"18°"	false
attempt	9e88e3	a.i	"d"	"40"	false
attempt	9e88e3	b.i	"d"	"80\\%"	false
attempt	9e88e3	c.decision	"s"	"meets"	false
attempt	9e88e3	c.minimum	"s"	"30"	false
attempt	a9f5af	a.i	"5"	"$14\\text{ cm}$"	false
attempt	a9f5af	b.i	"5"	"$124\\text{ cm}$"	false
attempt	a9f5af	c.i	"5"	"$31\\text{ cm}$"	false
attempt	a9f5af	d.i	"5"	"$31\\sqrt{2}$"	false
attempt	a9f5af	d.ii	"5"	"4 lines of symmetry and rotational symmetry of order 4"	false
attempt	b1a5fb	a.i	"500"	"\\$500"	true
attempt	b1a5fb	c.i	"6.4 percent more"	"$6.4\\%$ more"	false
attempt	b1a63a	b.i	"(0,16) and (6,4)"	"$(0,16)$ and $(6,4)$"	true
attempt	b1a63a	d.profit	"2600"	"$26$ hundred dollars"	true
attempt	b1a668	b.centre	"0,0"	"$O(0,0)$"	true
attempt	b1a668	b.factor	"2"	"$2$"	true
attempt	b1a668	b.type	"enlargement"	"enlargement"	true
attempt	b1a668	c.A''	"(8, -6)"	"$(8,-6)$"	true
attempt	b1a668	c.B''	"(8, 6)"	"$(8,6)$"	true
attempt	b1a668	d.i	"73.7°, 53.1"	"$73.7°, 53.1°$"	true
attempt	b1a692	b.i	"68 meters"	"$68\\text{ m}$"	true
attempt	b1a692	c.i	"40 centimeter"	"$40\\text{ m}$"	false
attempt	b1a692	d.i	"164"	"$164^\\circ$"	true
attempt	c0bf0b	a.i	"24"	"24"	true
attempt	c0bf0b	b.i	"2^3 x 3"	"$2^3 \\times 3$"	true
attempt	c0bf0b	b.i	"70"	"$2^3 \\times 3$"	false
attempt	c0bf0b	b.ii	"2^2 x 3^2"	"$2^2 \\times 3^2$"	true
attempt	c0bf0b	b.ii	"5"	"$2^2 \\times 3^2$"	false
attempt	c0bf0b	b.iii	"10"	"12"	false
attempt	c0bf0b	b.iii	"12"	"12"	true
attempt	c0bfa2	a.i	"12+6x"	"$6x+12$"	true
attempt	c0c009	b.i	"[2, 0, 0, 2]"	"$\\begin{pmatrix}0&2\\\\2&0\\end{pmatrix}$"	false
attempt	c0c009	c.i	"[0, 1/2, 0.5, 0]"	"$\\begin{pmatrix}0&\\frac{1}{2}\\\\\\frac{1}{2}&0\\end{pmatrix}$"	true
attempt	c0c009	d.i	"[5, 3]"	"$\\begin{pmatrix}3\\\\5\\end{pmatrix}$"	false
attempt	c0c05d	a.i	"3/8"	"$\\frac{3}{8}$"	true
attempt	c0c05d	a.i	"37.5/100"	"$\\frac{3}{8}$"	true
attempt	c0c05d	a.i	"5"	"$\\frac{3}{8}$"	false
attempt	c0c05d	a.i	"7"	"$\\frac{3}{8}$"	false
attempt	c0c05d	b.i	"36"	"36"	true
attempt	c0c05d	b.i	"5"	"36"	false
attempt	c0c05d	b.i	"8"	"36"	false
attempt	c0c05d	c.i	"1, 36"	"$1,36$"	true
attempt	c0c05d	c.i	"2, 3"	"$1,36$"	false
attempt	c0c05d	c.i	"7, I"	"$1,36$"	false
attempt	c0c05d	c.ii	"2, 18"	"$2,18$"	true
attempt	c0c05d	c.ii	"5, 7"	"$2,18$"	false
attempt	c0c05d	c.ii	"7, O"	"$2,18$"	false
attempt	c0c05d	c.iii	"3, 12"	"$3,12$"	true
attempt	c0c05d	c.iii	"3, 9"	"$3,12$"	false
attempt	c0c05d	c.iii	"H, U"	"$3,12$"	false
attempt	c0c05d	c.iv	"4, 10"	"$4,9$"	false
attempt	c0c05d	c.iv	"4, 9"	"$4,9$"	true
attempt	c0c05d	c.iv	"7, 9"	"$4,9$"	false
attempt	c0c05d	c.iv	"7, U"	"$4,9$"	false
attempt	c0c05d	c.iv	"8, I"	"$4,9$"	false
attempt	c0c05d	d.i	"No"	"No"	true
attempt	c0c05d	d.i	"Y"	"No"	false
attempt	c0c05d	d.i	"Yes"	"No"	false
attempt	c0c05d	d.i	"yes"	"No"	false
attempt	d0dc6a	a.i	"10"	"$24\\text{ m} \\times 16\\text{ m}$"	false
attempt	d0dc6a	a.i	"24m by 16m"	"$24\\text{ m} \\times 16\\text{ m}$"	true
attempt	d0dc6a	a.i	"24m x 16m"	"$24\\text{ m} \\times 16\\text{ m}$"	true
attempt	d0dc6a	a.i	"24m × 16m"	"$24\\text{ m} \\times 16\\text{ m}$"	true
attempt	d0dc6a	a.i	"5³"	"$24\\text{ m} \\times 16\\text{ m}$"	false
attempt	d0dc6a	a.ii	"34.5"	"$8\\text{ m} \\times 6\\text{ m}$"	false
attempt	d0dc6a	a.ii	"7³"	"$8\\text{ m} \\times 6\\text{ m}$"	false
attempt	d0dc6a	a.ii	"8m * 6cm"	"$8\\text{ m} \\times 6\\text{ m}$"	false
attempt	d0dc6a	a.ii	"8m by 6m"	"$8\\text{ m} \\times 6\\text{ m}$"	true
attempt	d0dc6a	a.ii	"8m x 6m"	"$8\\text{ m} \\times 6\\text{ m}$"	true
attempt	d0dc6a	a.ii	"8x6"	"$8\\text{ m} \\times 6\\text{ m}$"	false
attempt	d0dc6a	b.i	"336 square metres"	"$336\\text{ m}^2$"	true
attempt	d0dc6a	b.i	"336"	"$336\\text{ m}^2$"	true
attempt	d0dc6a	b.i	"336m^2"	"$336\\text{ m}^2$"	true
attempt	d0dc6a	b.i	"34.5"	"$336\\text{ m}^2$"	false
attempt	d0dc6a	b.i	"T"	"$336\\text{ m}^2$"	false
attempt	d0dc6a	c.i	"0.05 metre"	"$0.050\\text{ m}$"	true
attempt	d0dc6a	c.i	"0.05"	"$0.050\\text{ m}$"	true
attempt	d0dc6a	c.i	"0.050m"	"$0.050\\text{ m}$"	true
attempt	d0dc6a	c.i	"16.8, 8"	"$0.050\\text{ m}$"	false
attempt	d0dc6a	c.i	"6²"	"$0.050\\text{ m}$"	false
attempt	d0dc6a	d.i	"341.4"	"341.4"	true
attempt	d0dc6a	d.i	"344.25"	"341.4"	false
attempt	d0dc6a	d.i	"6"	"341.4"	false
attempt	d0dc6a	d.i	"accepted"	"341.4"	false
attempt	d0dc6a	d.iii	"0.05"	"does not"	false
attempt	d0dc6a	d.iii	"No"	"does not"	false
attempt	d0dc6a	d.iii	"does not"	"does not"	true
attempt	d0dc6a	d.iii	"estimated mass is less than 34kg."	"does not"	false
attempt	d0dc72	a.midpoint	"34.5"	"$34.5$ kg"	true
attempt	d0dc72	a.width	"10"	"$10$ kg"	true
attempt	d0dc72	a.width	"70"	"$10$ kg"	false
attempt	d0dc72	b.i	"34.5"	"$34.5$ kg"	true
